                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.93483,                0.76339,                 1.0966,                0.87413,                0.85122,                0.91085,                0.71895,                0.82985,                0.60047,                 1.0202,             6.6378e-05,             6.6378e-05,             6.6378e-05
                    137,                0.95608,                0.77834,                 1.1083,                0.90215,                0.84875,                0.91353,                0.71641,                 0.8227,                0.59663,                 1.0194,             6.5986e-05,             6.5986e-05,             6.5986e-05
                    138,                 0.9096,                0.77343,                 1.1155,                0.89799,                0.83915,                0.91314,                0.72594,                0.81136,                0.59461,                 1.0154,             6.5593e-05,             6.5593e-05,             6.5593e-05
                    139,                0.92602,                0.76758,                 1.0975,                0.90484,                0.84139,                0.91762,                0.72245,                0.81873,                0.59652,                 1.0184,               6.52e-05,               6.52e-05,               6.52e-05
                    140,                0.92474,                0.78991,                 1.0964,                0.85868,                0.87647,                0.91841,                0.72467,                0.81037,                0.58603,                 1.0163,             6.4807e-05,             6.4807e-05,             6.4807e-05
                    141,                0.95064,                0.75567,                 1.1174,                0.93735,                0.82673,                0.91924,                0.73099,                 0.8241,                0.59105,                   1.02,             6.4415e-05,             6.4415e-05,             6.4415e-05
                    142,                0.92173,                0.76746,                 1.0986,                 0.9002,                0.83958,                0.91313,                0.71676,                0.81576,                0.59356,                 1.0203,             6.4022e-05,             6.4022e-05,             6.4022e-05
                    143,                0.94098,                0.75676,                  1.093,                0.90847,                0.85587,                0.91558,                0.72472,                0.80903,                0.58566,                 1.0173,             6.3629e-05,             6.3629e-05,             6.3629e-05
                    144,                0.92825,                0.77251,                 1.1066,                0.91087,                0.84412,                0.91751,                0.72093,                0.80323,                0.58663,                 1.0145,             6.3237e-05,             6.3237e-05,             6.3237e-05
                    145,                 0.9876,                0.82263,                 1.1422,                0.88927,                0.84206,                0.90814,                0.72004,                0.81054,                0.58584,                 1.0119,             6.2844e-05,             6.2844e-05,             6.2844e-05
                    146,                0.93354,                0.77401,                 1.1058,                0.91038,                0.83925,                0.91418,                0.71766,                0.80811,                0.59469,                 1.0093,             6.2451e-05,             6.2451e-05,             6.2451e-05
                    147,                0.95683,                0.81052,                 1.1317,                0.89407,                0.85217,                0.91143,                0.71983,                0.81565,                0.59778,                 1.0157,             6.2059e-05,             6.2059e-05,             6.2059e-05
                    148,                0.94019,                0.78248,                 1.1127,                0.86656,                0.84839,                0.91448,                0.71859,                0.80894,                0.59278,                 1.0113,             6.1666e-05,             6.1666e-05,             6.1666e-05
                    149,                 1.0077,                0.78981,                 1.1029,                0.89194,                0.84641,                0.91504,                0.71805,                0.81154,                0.58913,                 1.0148,             6.1273e-05,             6.1273e-05,             6.1273e-05
                    150,                0.93984,                0.77525,                 1.0957,                0.90918,                0.84449,                0.91732,                0.72357,                0.80663,                0.59407,                 1.0141,              6.088e-05,              6.088e-05,              6.088e-05
                    151,                0.94956,                0.78319,                 1.1125,                0.88656,                0.85232,                0.91553,                0.72053,                0.80255,                 0.5954,                 1.0124,             6.0488e-05,             6.0488e-05,             6.0488e-05
                    152,                0.95097,                0.76519,                 1.0938,                0.90759,                0.84714,                0.91748,                0.72184,                0.79957,                0.58776,                 1.0116,             6.0095e-05,             6.0095e-05,             6.0095e-05
                    153,                0.94448,                0.78383,                 1.1182,                0.91193,                 0.8473,                0.91755,                0.72345,                0.80156,                0.58291,                 1.0111,             5.9702e-05,             5.9702e-05,             5.9702e-05
                    154,                0.93445,                0.77647,                 1.1165,                0.88392,                0.85372,                0.91697,                0.72321,                0.79505,                0.57771,                  1.009,              5.931e-05,              5.931e-05,              5.931e-05
                    155,                0.96884,                0.76003,                 1.0926,                0.90067,                0.83396,                0.91544,                 0.7167,                0.79783,                0.58553,                 1.0121,             5.8917e-05,             5.8917e-05,             5.8917e-05
                    156,                0.90394,                0.76159,                 1.1016,                0.87627,                0.85367,                0.91521,                0.71484,                 0.7982,                0.58741,                 1.0092,             5.8524e-05,             5.8524e-05,             5.8524e-05
                    157,                0.90273,                0.74354,                 1.0858,                0.91818,                0.83632,                0.92033,                0.71998,                0.79509,                0.58197,                 1.0109,             5.8131e-05,             5.8131e-05,             5.8131e-05
                    158,                 0.9522,                0.77348,                 1.1116,                0.88977,                0.85297,                0.91745,                0.73155,                0.79512,                0.57313,                 1.0093,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    159,                0.92406,                0.73655,                  1.095,                0.88839,                0.84942,                0.91445,                0.73147,                0.79417,                0.57638,                 1.0099,             5.7346e-05,             5.7346e-05,             5.7346e-05
                    160,                 0.9423,                0.76606,                 1.1072,                0.87786,                0.87027,                0.92661,                0.73195,                0.78629,                0.57683,                 1.0066,             5.6953e-05,             5.6953e-05,             5.6953e-05
                    161,                0.89841,                0.76725,                 1.1067,                 0.8955,                0.85522,                0.92063,                0.72942,                0.79054,                0.57648,                 1.0089,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    162,                 0.8737,                0.73454,                 1.0858,                0.89424,                0.83995,                0.91788,                0.73252,                0.78899,                0.57294,                 1.0096,             5.6168e-05,             5.6168e-05,             5.6168e-05
                    163,                0.88848,                0.76992,                 1.1085,                0.92454,                0.81655,                0.91915,                0.73331,                0.80138,                0.57739,                 1.0105,             5.5775e-05,             5.5775e-05,             5.5775e-05
                    164,                0.89606,                0.77623,                 1.1109,                0.89783,                0.85388,                0.91941,                0.73166,                0.79409,                0.57831,                 1.0094,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    165,                0.94014,                0.75504,                 1.1146,                0.91299,                0.84438,                0.92339,                0.73645,                0.79132,                0.57398,                 1.0058,              5.499e-05,              5.499e-05,              5.499e-05
                    166,                0.89583,                0.72497,                 1.0913,                0.91765,                0.84218,                0.92237,                0.72821,                0.78933,                0.58142,                 1.0013,             5.4597e-05,             5.4597e-05,             5.4597e-05
                    167,                0.95125,                0.77762,                  1.116,                0.91242,                0.84158,                0.92219,                0.72237,                0.78995,                0.58463,                 1.0065,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    168,                0.92952,                0.77898,                 1.1224,                0.89761,                0.85824,                0.92608,                0.72224,                0.81206,                0.58206,                 1.0146,             5.3812e-05,             5.3812e-05,             5.3812e-05
                    169,                0.90704,                0.73447,                 1.0924,                0.90621,                0.85104,                0.91857,                0.73531,                0.79149,                0.58004,                 1.0056,             5.3419e-05,             5.3419e-05,             5.3419e-05
                    170,                0.93455,                 0.7488,                 1.1133,                 0.8831,                 0.8672,                0.91651,                0.72524,                0.79425,                0.57593,                 1.0033,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    171,                0.94009,                0.75182,                 1.0882,                0.87984,                0.87923,                0.92257,                0.73285,                0.78892,                0.57056,                0.99897,             5.2634e-05,             5.2634e-05,             5.2634e-05
                    172,                0.89676,                0.74711,                 1.0952,                0.91497,                0.83396,                0.91997,                0.72855,                0.79016,                0.57979,                 1.0001,             5.2241e-05,             5.2241e-05,             5.2241e-05
                    173,                0.91912,                0.75193,                 1.0904,                0.89416,                0.85134,                0.91679,                  0.732,                0.80214,                0.58071,                 1.0094,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    174,                0.89995,                0.75332,                 1.1005,                0.90179,                0.85278,                0.92018,                0.72987,                0.79285,                0.58343,                 1.0035,             5.1456e-05,             5.1456e-05,             5.1456e-05
                    175,                0.93969,                0.77562,                 1.1142,                0.89775,                0.85154,                0.91614,                0.72869,                0.78328,                0.58129,                 1.0003,             5.1063e-05,             5.1063e-05,             5.1063e-05
                    176,                0.90947,                0.75122,                  1.098,                0.88963,                0.85293,                0.91459,                 0.7193,                0.78613,                0.58261,                 1.0016,              5.067e-05,              5.067e-05,              5.067e-05
                    177,                 0.9497,                0.74109,                 1.0903,                0.89308,                0.85901,                0.91797,                 0.7283,                0.78152,                0.57756,                 1.0029,             5.0278e-05,             5.0278e-05,             5.0278e-05
                    178,                 0.9271,                0.75664,                 1.0997,                0.87478,                0.87161,                0.92234,                0.73688,                0.78115,                0.57773,                 1.0006,             4.9885e-05,             4.9885e-05,             4.9885e-05
                    179,                0.90795,                0.78335,                 1.1229,                0.86214,                0.87778,                0.92076,                0.73762,                0.77763,                0.57515,                 1.0045,             4.9492e-05,             4.9492e-05,             4.9492e-05
                    180,                0.92846,                 0.7723,                 1.1147,                0.85527,                0.88392,                0.92221,                0.73405,                0.78025,                 0.5791,                 0.9994,             4.9099e-05,             4.9099e-05,             4.9099e-05
                    181,                0.88207,                0.72486,                 1.0756,                0.87107,                 0.8732,                 0.9223,                0.73957,                0.79045,                0.57291,                 1.0105,             4.8707e-05,             4.8707e-05,             4.8707e-05
                    182,                0.96041,                0.76072,                 1.1015,                0.88627,                0.86489,                0.92164,                0.73758,                0.77905,                0.56533,                0.99889,             4.8314e-05,             4.8314e-05,             4.8314e-05
                    183,                0.92585,                 0.7564,                 1.1111,                0.88129,                0.86462,                0.91873,                0.73321,                0.78161,                0.56388,                 1.0042,             4.7921e-05,             4.7921e-05,             4.7921e-05
                    184,                 0.9148,                0.73494,                 1.0934,                0.90553,                0.85198,                0.92429,                0.73537,                0.77595,                0.56647,                0.99984,             4.7529e-05,             4.7529e-05,             4.7529e-05
                    185,                0.90588,                0.73841,                 1.0868,                0.89315,                0.86219,                0.92345,                0.73664,                0.77271,                0.56693,                0.99975,             4.7136e-05,             4.7136e-05,             4.7136e-05
                    186,                0.91549,                0.74327,                 1.0836,                0.88859,                0.85552,                0.91757,                0.73343,                0.77705,                0.56743,                 1.0001,             4.6743e-05,             4.6743e-05,             4.6743e-05
                    187,                 0.9632,                0.76152,                 1.1155,                0.90866,                0.85998,                0.92395,                0.73229,                0.77887,                0.56364,                0.99998,              4.635e-05,              4.635e-05,              4.635e-05
                    188,                0.91387,                0.75801,                 1.0889,                0.88269,                 0.8735,                0.92488,                0.73578,                0.77242,                 0.5603,                0.99896,             4.5958e-05,             4.5958e-05,             4.5958e-05
                    189,                0.89715,                0.71998,                 1.1064,                0.91077,                 0.8515,                0.91894,                0.72408,                0.78309,                0.55918,                 1.0051,             4.5565e-05,             4.5565e-05,             4.5565e-05
                    190,                0.89738,                0.75636,                 1.0904,                0.89556,                0.86903,                 0.9261,                 0.7293,                0.77916,                0.57197,                0.99979,             4.5172e-05,             4.5172e-05,             4.5172e-05
                    191,                0.90071,                0.73499,                 1.1021,                0.88572,                 0.8811,                0.92906,                0.73251,                0.78017,                0.56229,                 1.0017,              4.478e-05,              4.478e-05,              4.478e-05
                    192,                0.87628,                0.73221,                 1.0724,                0.91682,                0.86441,                0.92702,                0.73624,                0.77268,                0.56479,                  0.995,             4.4387e-05,             4.4387e-05,             4.4387e-05
                    193,                0.87642,                 0.7311,                  1.098,                 0.8883,                0.87631,                0.92617,                0.72467,                  0.774,                0.56223,                  0.998,             4.3994e-05,             4.3994e-05,             4.3994e-05
                    194,                0.90374,                0.75121,                 1.0855,                0.90585,                0.85426,                0.92161,                0.73478,                 0.7751,                0.56415,                0.99757,             4.3602e-05,             4.3602e-05,             4.3602e-05
                    195,                0.90504,                0.72332,                 1.0788,                0.91605,                0.84173,                0.92316,                0.73233,                0.77193,                0.56212,                0.99915,             4.3209e-05,             4.3209e-05,             4.3209e-05
                    196,                0.90595,                0.70917,                 1.0792,                 0.9032,                0.86588,                0.92285,                0.72764,                0.76779,                0.55675,                0.99892,             4.2816e-05,             4.2816e-05,             4.2816e-05
                    197,                0.87409,                 0.7152,                 1.0808,                 0.8982,                0.85826,                0.92384,                0.73514,                0.77338,                0.55745,                0.99981,             4.2423e-05,             4.2423e-05,             4.2423e-05
                    198,                0.87704,                0.73911,                 1.1015,                0.92228,                0.85971,                0.92719,                0.73281,                0.77601,                0.56793,                 1.0007,             4.2031e-05,             4.2031e-05,             4.2031e-05
                    199,                0.90307,                0.74298,                 1.0957,                0.91548,                0.85809,                0.92662,                0.73497,                0.76922,                0.55789,                0.99623,             4.1638e-05,             4.1638e-05,             4.1638e-05
                    200,                0.91189,                0.75789,                 1.1261,                0.89103,                0.86206,                0.92398,                0.73481,                0.76639,                0.55863,                 0.9933,             4.1245e-05,             4.1245e-05,             4.1245e-05
                    201,                 0.9112,                0.74342,                 1.1123,                0.90947,                 0.8661,                0.92611,                0.74039,                0.75482,                0.54955,                0.99206,             4.0853e-05,             4.0853e-05,             4.0853e-05
                    202,                0.89965,                0.73421,                 1.0877,                0.90828,                0.86435,                0.92748,                0.74385,                0.76266,                0.55242,                0.99135,              4.046e-05,              4.046e-05,              4.046e-05
                    203,                0.90415,                0.73672,                 1.0802,                0.89059,                0.87976,                0.92807,                0.74291,                0.76236,                0.55414,                 0.9919,             4.0067e-05,             4.0067e-05,             4.0067e-05
                    204,                0.87928,                0.72553,                 1.0989,                0.89696,                0.86575,                0.92609,                0.73411,                0.77071,                0.55729,                0.99568,             3.9675e-05,             3.9675e-05,             3.9675e-05
                    205,                0.87925,                0.71258,                 1.0876,                0.92756,                0.85574,                0.92657,                 0.7425,                0.76204,                0.55336,                0.99447,             3.9282e-05,             3.9282e-05,             3.9282e-05
                    206,                0.88802,                0.72729,                 1.0793,                0.90672,                0.85502,                0.92091,                0.74117,                0.76702,                0.55675,                0.99455,             3.8889e-05,             3.8889e-05,             3.8889e-05
                    207,                 0.9172,                0.74713,                 1.0874,                0.90181,                0.87171,                0.92703,                0.73963,                0.76365,                 0.5517,                0.99582,             3.8496e-05,             3.8496e-05,             3.8496e-05
                    208,                0.89016,                0.76557,                 1.1111,                0.90652,                0.86708,                0.92605,                0.74289,                 0.7659,                 0.5522,                0.99484,             3.8104e-05,             3.8104e-05,             3.8104e-05
                    209,                 0.9267,                 0.7445,                  1.096,                0.91852,                0.84646,                 0.9246,                0.74178,                0.76623,                0.55524,                0.99385,             3.7711e-05,             3.7711e-05,             3.7711e-05
                    210,                0.88576,                0.71126,                 1.0764,                0.90743,                0.86172,                0.92774,                0.73617,                 0.7679,                0.55646,                0.99418,             3.7318e-05,             3.7318e-05,             3.7318e-05
                    211,                0.89323,                0.71119,                 1.0851,                0.92438,                0.85214,                0.92895,                 0.7419,                0.76372,                0.55303,                0.99129,             3.6926e-05,             3.6926e-05,             3.6926e-05
                    212,                0.90571,                0.73975,                 1.1016,                0.91308,                 0.8568,                0.92979,                0.74344,                0.75852,                0.55396,                0.99279,             3.6533e-05,             3.6533e-05,             3.6533e-05
                    213,                0.91391,                0.73129,                 1.1078,                 0.9076,                0.86994,                0.93334,                0.74742,                0.75104,                0.55237,                0.98606,              3.614e-05,              3.614e-05,              3.614e-05
                    214,                0.89051,                0.74067,                 1.0765,                0.90908,                0.87371,                0.93337,                0.74335,                0.75646,                 0.5512,                0.98915,             3.5748e-05,             3.5748e-05,             3.5748e-05
                    215,                0.94825,                0.74126,                 1.0936,                0.91384,                0.86953,                0.93101,                  0.747,                 0.7583,                0.54916,                0.98815,             3.5355e-05,             3.5355e-05,             3.5355e-05
                    216,                0.92224,                0.75094,                 1.0831,                0.90863,                0.86835,                0.93165,                0.75107,                0.75937,                0.54703,                0.98652,             3.4962e-05,             3.4962e-05,             3.4962e-05
                    217,                0.87531,                0.72797,                 1.0903,                 0.8943,                0.86706,                0.92662,                0.74969,                0.75369,                  0.557,                0.98586,              3.457e-05,              3.457e-05,              3.457e-05
                    218,                0.90907,                0.74866,                  1.072,                0.88226,                0.86657,                0.92491,                0.74022,                0.76156,                0.55853,                0.98935,             3.4177e-05,             3.4177e-05,             3.4177e-05
                    219,                0.87144,                0.72068,                 1.1036,                0.89335,                0.87363,                0.92901,                0.75167,                0.74986,                0.54975,                0.98709,             3.3784e-05,             3.3784e-05,             3.3784e-05
                    220,                0.91948,                0.73666,                 1.0875,                0.89116,                0.88115,                0.93057,                0.74387,                 0.7595,                0.55316,                0.99045,             3.3391e-05,             3.3391e-05,             3.3391e-05
                    221,                0.88281,                0.70359,                 1.0794,                0.90079,                 0.8757,                0.93329,                0.74827,                0.75912,                0.55013,                0.98917,             3.2999e-05,             3.2999e-05,             3.2999e-05
                    222,                0.90976,                0.73462,                  1.082,                0.90327,                0.85583,                0.92944,                0.73671,                0.76481,                 0.5514,                0.99375,             3.2606e-05,             3.2606e-05,             3.2606e-05
                    223,                0.88762,                0.70812,                 1.0784,                0.89887,                0.87766,                0.93441,                0.74898,                0.74558,                0.54694,                0.98263,             3.2213e-05,             3.2213e-05,             3.2213e-05
                    224,                0.88389,                0.71479,                 1.0709,                0.89912,                0.86738,                0.93023,                0.74492,                0.75698,                0.55033,                0.98921,             3.1821e-05,             3.1821e-05,             3.1821e-05
                    225,                0.90241,                0.75314,                 1.0924,                0.89922,                0.87338,                0.92912,                0.74648,                0.74931,                0.54878,                0.98201,             3.1428e-05,             3.1428e-05,             3.1428e-05
                    226,                0.88375,                0.73183,                 1.0917,                 0.9132,                0.85985,                0.93085,                0.75155,                0.74738,                0.55016,                0.98217,             3.1035e-05,             3.1035e-05,             3.1035e-05
                    227,                0.89206,                0.70958,                 1.0809,                0.90666,                0.85384,                0.93207,                0.74545,                0.74615,                 0.5454,                0.98021,             3.0643e-05,             3.0643e-05,             3.0643e-05
                    228,                0.88799,                0.74766,                 1.0962,                 0.9036,                0.86847,                0.93341,                0.74976,                0.73872,                0.54325,                0.97968,              3.025e-05,              3.025e-05,              3.025e-05
                    229,                 0.9242,                0.74139,                 1.1043,                0.90662,                0.86885,                0.93098,                0.74828,                0.75319,                0.54636,                 0.9893,             2.9857e-05,             2.9857e-05,             2.9857e-05
                    230,                0.86638,                0.72377,                 1.0733,                0.91405,                0.86368,                0.93176,                0.75094,                0.74928,                0.55008,                0.98458,             2.9464e-05,             2.9464e-05,             2.9464e-05
                    231,                0.89192,                0.74448,                 1.0913,                0.88406,                0.87707,                0.92765,                0.74368,                0.74562,                0.55529,                0.98421,             2.9072e-05,             2.9072e-05,             2.9072e-05
                    232,                0.90323,                0.74041,                 1.0971,                0.91931,                0.87617,                0.93327,                0.74156,                0.75265,                0.54793,                0.98925,             2.8679e-05,             2.8679e-05,             2.8679e-05
